Assay_Type_s	BioSample_s	Experiment_s	InsertSize_l	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Library_Name_s	LoadDate_s	MBases_l	MBytes_l	ReleaseDate_s	Run_s	SRA_Sample_s	Sample_Name_s	collection_date_s	environment_biome_s	environment_feature_s	environment_material_s	environmental_package_s	geographic_location_country_and_or_sea_s	geographic_location_latitude_s	geographic_location_longitude_s	investigation_type_s	project_name_s	sequencing_method_s	AssemblyName_s	BioProject_s	Center_Name_s	Consent_s	Organism_s	Platform_s	SRA_Study_s	g1k_analysis_group_s	g1k_pop_code_s	source_s
WGS	SAMEA3323641	ERX924922	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	534	296	2015-04-04	ERR843934	ERS698675	23	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323642	ERX924923	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	743	365	2015-04-04	ERR843935	ERS698676	24	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323645	ERX924926	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	286	154	2015-04-04	ERR843938	ERS698679	27	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323646	ERX924927	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	146	79	2015-04-04	ERR843939	ERS698680	28	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323650	ERX924931	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	208	104	2015-04-04	ERR843943	ERS698684	32	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323651	ERX924932	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	212	107	2015-04-04	ERR843944	ERS698685	33	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323652	ERX924933	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	225	117	2015-04-04	ERR843945	ERS698686	34	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323655	ERX924936	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	617	328	2015-04-04	ERR843948	ERS698689	37	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323657	ERX924938	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	124	68	2015-04-04	ERR843950	ERS698691	39	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323658	ERX924939	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	150	81	2015-04-04	ERR843951	ERS698692	40	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323659	ERX924940	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	601	338	2015-04-04	ERR843952	ERS698693	41	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323697	ERX924978	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	713	370	2015-04-04	ERR843990	ERS698731	79	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323698	ERX924979	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	734	414	2015-04-04	ERR843991	ERS698732	80	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323701	ERX924982	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	632	366	2015-04-04	ERR843994	ERS698735	83	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323702	ERX924983	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	503	262	2015-04-04	ERR843995	ERS698736	84	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323703	ERX924984	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	597	354	2015-04-04	ERR843996	ERS698737	85	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323704	ERX924985	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	199	105	2015-04-04	ERR843997	ERS698738	86	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323705	ERX924986	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	146	77	2015-04-04	ERR843998	ERS698739	87	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323706	ERX924987	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	661	364	2015-04-04	ERR843999	ERS698740	88	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323707	ERX924988	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	656	375	2015-04-04	ERR844000	ERS698741	89	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323708	ERX924989	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	560	346	2015-04-04	ERR844001	ERS698742	90	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323709	ERX924990	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	1166	554	2015-04-04	ERR844002	ERS698743	91	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323710	ERX924991	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	937	489	2015-04-04	ERR844003	ERS698744	92	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323712	ERX924993	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	277	142	2015-04-04	ERR844005	ERS698746	94	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323715	ERX924996	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	708	404	2015-04-04	ERR844008	ERS698749	97	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323718	ERX924999	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	520	308	2015-04-04	ERR844011	ERS698752	100	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323720	ERX925001	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	260	123	2015-04-04	ERR844013	ERS698754	102	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323721	ERX925002	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	867	535	2015-04-04	ERR844014	ERS698755	103	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323722	ERX925003	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	743	473	2015-04-04	ERR844015	ERS698756	104	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323723	ERX925004	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	549	259	2015-04-04	ERR844016	ERS698757	105	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323724	ERX925005	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	651	309	2015-04-04	ERR844017	ERS698758	106	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323725	ERX925006	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	679	337	2015-04-04	ERR844018	ERS698759	107	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323666	ERX924947	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	996	510	2015-04-04	ERR843959	ERS698700	48	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323678	ERX924959	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	755	399	2015-04-04	ERR843971	ERS698712	60	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323683	ERX924964	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	739	379	2015-04-04	ERR843976	ERS698717	65	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323684	ERX924965	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	831	429	2015-04-04	ERR843977	ERS698718	66	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323685	ERX924966	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	442	222	2015-04-04	ERR843978	ERS698719	67	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323686	ERX924967	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	733	360	2015-04-04	ERR843979	ERS698720	68	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323688	ERX924969	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	569	329	2015-04-04	ERR843981	ERS698722	70	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323690	ERX924971	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	613	346	2015-04-04	ERR843983	ERS698724	72	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323691	ERX924972	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	508	249	2015-04-04	ERR843984	ERS698725	73	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323693	ERX924974	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	857	406	2015-04-04	ERR843986	ERS698727	75	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323694	ERX924975	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	585	347	2015-04-04	ERR843987	ERS698728	76	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323695	ERX924976	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	337	186	2015-04-04	ERR843988	ERS698729	77	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323726	ERX925007	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	572	351	2015-04-04	ERR844019	ERS698760	108	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323729	ERX925010	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	527	313	2015-04-04	ERR844022	ERS698763	111	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323730	ERX925011	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	794	497	2015-04-04	ERR844023	ERS698764	112	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323731	ERX925012	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	449	214	2015-04-04	ERR844024	ERS698765	113	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323734	ERX925015	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	651	384	2015-04-04	ERR844027	ERS698768	116	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323738	ERX925019	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	643	392	2015-04-04	ERR844031	ERS698772	120	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323739	ERX925020	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	651	387	2015-04-04	ERR844032	ERS698773	121	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323742	ERX925023	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	520	321	2015-04-04	ERR844035	ERS698776	124	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323747	ERX925028	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	290	140	2015-04-04	ERR844040	ERS698781	129	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323623	ERX924904	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	774	368	2015-04-04	ERR843916	ERS698657	5	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323619	ERX924900	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	503	246	2015-04-04	ERR843912	ERS698653	1	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323622	ERX924903	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	499	239	2015-04-04	ERR843915	ERS698656	4	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323624	ERX924905	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	585	270	2015-04-04	ERR843917	ERS698658	6	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323625	ERX924906	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	132	62	2015-04-04	ERR843918	ERS698659	7	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323660	ERX924941	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	324	166	2015-04-04	ERR843953	ERS698694	42	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323661	ERX924942	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	669	334	2015-04-04	ERR843954	ERS698695	43	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
